id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
403260,Alfama 2 | Terrace Lisboa Vida Boa,1654712,Susanna,Lisboa,So Vicente,38.71337,-9.12548,Entire home/apt,91,5,107,2019-09-18,1.00,7,197
403760,Alfama 1 | Terrace Lisboa Vida Boa,1654712,Susanna,Lisboa,So Vicente,38.71337,-9.12548,Entire home/apt,91,5,144,2019-11-14,1.45,7,197
405399,Lisbon Panorama I,1788136,Mário,Lisboa,So Vicente,38.71904,-9.13269,Entire home/apt,98,2,185,2020-02-19,2.10,4,364
411639,Alfama 3 | Terrace Lisboa Vida Boa,1654712,Susanna,Lisboa,So Vicente,38.71337,-9.12548,Entire home/apt,245,3,20,2013-06-06,0.21,7,155
416929,A room at the República das bananas,2073678,Augusto,Lisboa,Arroios,38.7338,-9.133,Private room,21,1,435,2020-02-26,4.00,2,312
417448,Cute and Cosy apartment in LISBON,2075804,Josie,Lisboa,Santo Antnio,38.71956,-9.14255,Entire home/apt,59,3,106,2020-03-06,0.96,1,4
418945,Nice view over Tagus River @ Lisboa,2083563,Manuel,Lisboa,Belm,38.71156,-9.21046,Private room,110,1,2,2016-07-10,0.02,3,365
422485,Beautiful & Spacious Principe Real,1928060,China,Lisboa,Misericrdia,38.71324,-9.15105,Entire home/apt,120,2,84,2018-09-07,0.95,2,0
424175,Charming  Bed & Breakfast,2108826,Maria,Cascais,Cascais e Estoril,38.70779,-9.39326,Private room,55,1,122,2021-07-05,1.27,2,338
424664,Lavanda House Swimming pool Garden,815805,Catarina,Cadaval,Cadaval e Pro Moniz,39.23805,-9.12181,Entire home/apt,100,3,67,2017-03-01,0.62,5,287
427653,Loft - Downtown / Castle - historic,2125391,Nuno,Lisboa,Santa Maria Maior,38.71147,-9.13382,Entire home/apt,76,3,141,2019-06-22,1.34,2,248
428784,Great apartment in the Old Town II,914126,Martin,Lisboa,Santa Maria Maior,38.71296,-9.1363,Entire home/apt,120,2,55,2020-03-14,0.66,17,303
428785,Great apartment in the Old Town,914126,Martin,Lisboa,Santa Maria Maior,38.7129,-9.13817,Entire home/apt,105,2,136,2020-02-26,1.69,17,325
429865,Chalet with swimming pool in Sintra,2136909,Pedro,Sintra,Colares,38.80579,-9.4721,Entire home/apt,107,2,213,2019-09-06,1.97,4,326
436190,Calm house with pool in Sintra,2136909,Pedro,Sintra,Colares,38.80601,-9.47216,Entire home/apt,107,2,135,2019-09-28,1.59,4,327
438431,Guest House Graça Castle. By Alfama,2101702,João,Lisboa,So Vicente,38.71359,-9.12974,Entire home/apt,95,4,361,2019-05-18,3.31,13,68
439888,FeelingLisbon Chiado - Authenticity,2068065,Vanda,Lisboa,Misericrdia,38.71291,-9.14926,Entire home/apt,80,3,4,2017-06-22,0.05,31,365
441671,Villa Azenhas do Mar,2194932,João,Sintra,Colares,38.83733,-9.45994,Entire home/apt,670,5,3,2018-07-01,0.09,1,345
444996,Charming room for Lisbon lovers,2211068,Rui,Lisboa,Misericrdia,38.71441,-9.14908,Private room,35,3,267,2020-02-25,2.59,1,40
447832,Your home in Bairro Alto,2223892,Teresa + Andy,Lisboa,Misericrdia,38.71109,-9.14715,Entire home/apt,77,3,562,2020-08-29,5.09,1,271
449080,"Mouraria I, Eco-duplex&french balcony&smart access",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71579,-9.13382,Entire home/apt,32,2,162,2020-10-23,1.52,12,324
449923,Estúdio11 Estoril - Piscina e Tenis,758277,Margarida,Cascais,Cascais e Estoril,38.70916,-9.40665,Entire home/apt,83,3,41,2016-08-10,0.38,2,341
451351,"LV Premier Baixa CN1- AC, elevator, central, views",181902,Jose Luz,Lisboa,Santa Maria Maior,38.70984,-9.13632,Entire home/apt,154,1,133,2021-05-24,1.29,20,317
453093,"Villa Oasis, beach village retreat",2251214,Horacio,Lourinh,Lourinh e Atalaia,39.2699,-9.33172,Entire home/apt,95,5,6,2020-07-17,0.10,2,252
453233,Apartment in historic city  center - Alfama Julia,2252054,Giuseppe,Lisboa,Santa Maria Maior,38.71199,-9.12798,Entire home/apt,65,2,322,2020-03-07,2.97,2,190
453651,Apartment steps from the beach,2251214,Horacio,Lourinh,Lourinh e Atalaia,39.26414,-9.33548,Entire home/apt,60,5,2,2019-07-20,0.03,2,218
454217,"Alfama IV, historic  studio & smart check-in",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71186,-9.12859,Entire home/apt,25,2,185,2020-07-15,1.72,12,322
454267,"Sao Vicente I, Eco-penthouse,best view in Lisbon!",2229758,Ulrik,Lisboa,So Vicente,38.7143,-9.13059,Entire home/apt,33,2,158,2021-05-30,1.68,12,322
454298,"Alfama III, studio,french balcony & smart check-in",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71191,-9.12864,Entire home/apt,29,2,198,2020-09-09,2.07,12,282
454306,"Alfama II, eco-penthouse with french balcony",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71189,-9.12867,Entire home/apt,29,2,184,2020-02-02,1.90,12,316
454328,"Alfama I, eco-penthouse with view & french balcony",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71189,-9.12867,Entire home/apt,32,2,205,2020-09-21,2.05,12,329
460877,Stunning Sintra Mountain Property,2290926,Ana,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79187,-9.39384,Entire home/apt,300,4,24,2018-10-19,0.37,1,252
467348,My Deer House.,1164754,Filipe,Cascais,Carcavelos e Parede,38.68013,-9.32977,Entire home/apt,70,3,12,2020-02-24,0.57,1,188
472183,Estúdio low cost /sleeps 4 /free parking zone,2341627,Elsa,Lisboa,Belm,38.69735,-9.19489,Entire home/apt,60,7,115,2019-01-29,1.19,4,63
473272,Great room near the beach -Ericeira,2346772,Diogo,Mafra,Ericeira,38.95778,-9.40431,Private room,43,2,0,,,1,365
473519,"Quarto com charme em Algés, perto da cidade",940404,Alice,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.7056,-9.23021,Private room,25,2,30,2019-07-26,0.75,1,283
474818,"CASTELO, ALFAMA - CASA MENINO DEUS    ( 53816/AL )",2353669,Jorge,Lisboa,Santa Maria Maior,38.71284,-9.13085,Entire home/apt,52,2,373,2019-10-21,3.62,1,314
478989,GreatStay Fanqueiros 5,862470,Great Stay,Lisboa,Santa Maria Maior,38.71135,-9.13616,Private room,60,1,85,2020-08-15,1.01,12,39
479093,"Excellent family home, come visit!",2372961,Ekk,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.76467,-9.36206,Private room,100,1,0,,,1,365
479691,Casa do Bairro @ Bairro Alto Lisbon   34211/AL,2376032,Dulce,Lisboa,Misericrdia,38.71403,-9.14551,Entire home/apt,60,1,186,2019-10-20,1.80,1,350
483897,Entrecampos Apartment,2381723,Renata,Lisboa,Avenidas Novas,38.74524,-9.14776,Entire home/apt,67,14,206,2019-09-29,2.14,2,216
484157,Casa na Bica,2396948,José,Lisboa,Misericrdia,38.70962,-9.14739,Entire home/apt,65,2,147,2018-06-05,1.53,1,159
486291,Casa do Largo - 2br Alfama Castelo,1725290,Carla,Lisboa,So Vicente,38.71354,-9.1291,Entire home/apt,50,2,311,2019-08-30,3.23,1,251
487394,Bright & cozy apartment in Alfama,2412046,Pedro,Lisboa,Santa Maria Maior,38.71259,-9.12912,Entire home/apt,48,5,306,2019-11-16,2.79,1,260
487633,Charming Apartment Mouraria Castelo,2412924,Michela,Lisboa,Santa Maria Maior,38.71376,-9.1364,Entire home/apt,64,3,348,2020-09-30,3.30,1,294
488241,Quiet and Warm Historic Alfama with A/C (TRV2),2396258,"Fatima, Paula And Eduardo",Lisboa,Santa Maria Maior,38.71252,-9.1245,Entire home/apt,141,2,34,2019-10-06,0.37,16,336
488694,Travessa III - glamour in Lisbon's historic center,2396258,"Fatima, Paula And Eduardo",Lisboa,Santa Maria Maior,38.71276,-9.12469,Entire home/apt,141,2,45,2019-01-21,0.60,16,365
489178,"Alfama Lisbon-""Windows to the Sun""",727771,Susana,Lisboa,Santa Maria Maior,38.71214,-9.12936,Entire home/apt,64,4,317,2020-03-15,3.15,9,259
489804,Sunny terrace in Graça. Ideal for families,277909,Virginie,Lisboa,Arroios,38.72067,-9.13524,Entire home/apt,65,3,82,2018-01-03,0.93,1,0
492031,Cosy room 25m and private balcony,2431833,Renata,Lisboa,Estrela,38.71063,-9.16458,Private room,70,1,18,2018-05-28,0.44,2,364
493169,StreetSmart Room 2,2436137,Rosa,Lisboa,Campolide,38.73802,-9.165,Private room,30,3,0,,,2,112
493274,The Flat with The View,2437170,Bruno,Lisboa,So Vicente,38.72068,-9.13157,Entire home/apt,134,2,506,2021-06-26,4.94,1,185
493438,CENTRAL 2 BED APT - Very cozy and typical!,2437658,Cristina,Lisboa,Penha de Frana,38.73067,-9.13103,Entire home/apt,49,3,40,2019-10-22,0.66,1,280
495237,Amazing Terraces in Alfama,2446180,Chiho & Nuno,Lisboa,So Vicente,38.7144,-9.12395,Entire home/apt,120,4,309,2020-03-29,2.87,11,0
495936,"Massamá , Aeroporto Serra e Mar",2449050,Henrique,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.70824,-9.27797,Private room,45,1,0,,,1,365
496725,Among the gorse and the breeze,2453228,Claire,Sintra,So Joo das Lampas e Terrugem,38.8475,-9.45225,Entire home/apt,56,3,122,2015-09-05,1.59,4,230
496744,Enjoy Nature and Culture in Sintra,2453228,Claire,Sintra,So Joo das Lampas e Terrugem,38.84858,-9.45321,Entire home/apt,90,5,30,2016-07-11,0.36,4,228
497424,Alfama Apartment - Feel at Home,2455881,Fabien & Marcia,Lisboa,Santa Maria Maior,38.71066,-9.12902,Entire home/apt,65,2,258,2019-08-11,2.63,1,312
500107,"Santa Catarina, Lisbon Details",780618,Alexandre And Carolina,Lisboa,Misericrdia,38.71133,-9.14796,Entire home/apt,85,4,404,2021-06-22,3.74,4,220
500840,Lisboa Special Prices!,1121762,Silvia,Lisboa,Santa Maria Maior,38.7126,-9.12791,Entire home/apt,29,2,302,2018-11-24,3.04,2,315
502180,Bairro Alto apartment,218778,José,Lisboa,Misericrdia,38.71304,-9.14684,Entire home/apt,65,7,20,2018-08-04,0.18,5,332
505372,"Nice room, nice family, nice view",2491484,Armando,Lisboa,Alvalade,38.75377,-9.14852,Private room,35,1,5,2015-07-19,0.08,1,365
505847,Great apartment in the Old Town III with terrace,914126,Martin,Lisboa,Santa Maria Maior,38.71091,-9.13784,Entire home/apt,123,2,64,2019-10-16,0.76,17,316
506047,BAIRRO ALTO Ap (Free Pocket Wi-Fi),2494477,Paulo,Lisboa,Misericrdia,38.71361,-9.14689,Entire home/apt,50,3,192,2019-08-24,1.81,3,365
512669,Friends & Family House w/ Oceanview near Ericeira,2333633,Maria,Torres Vedras,So Pedro da Cadeira,39.057,-9.41382,Entire home/apt,200,4,49,2014-12-28,0.45,3,284
514936,DAHOUSE LUXURY VILLA / CASCAIS,643762,Dahouse,Cascais,Alcabideche,38.73282,-9.39581,Private room,133,6,1,2013-08-01,0.01,2,350
515794,Look this very nice double room,879007,José Carlos,Torres Vedras,Ramalhal,39.13337,-9.23616,Private room,58,1,0,,,1,365
526914,Tranquilidade em Lisboa / Lisbon Tranquility,2589476,Rui,Lisboa,Ajuda,38.70846,-9.19649,Private room,64,1,242,2021-06-28,2.53,1,348
528641,The Tejo Apartment Best Location with River View,2414871,Carla,Lisboa,Misericrdia,38.7074,-9.14209,Entire home/apt,158,2,279,2019-10-25,2.60,1,146
528892,Casa do Jardim - a lovely corner!!!,763034,Eduardo,Mafra,Igreja Nova e Cheleiros,38.89013,-9.31186,Entire home/apt,60,2,44,2020-09-11,0.61,5,141
531992,Casa da Azenha in Sintra Hills,2613954,Susana,Sintra,Colares,38.79312,-9.45599,Entire home/apt,95,3,56,2018-10-09,0.52,3,0
534850,Charming place in historical Lisbon,2627705,Luis,Lisboa,So Vicente,38.71428,-9.1305,Entire home/apt,60,3,2,2021-01-24,0.28,4,323
535226,ALMIRANTE77 now with double glazing,2372087,Albertino,Lisboa,Arroios,38.72735,-9.13494,Entire home/apt,158,3,25,2017-09-04,0.29,57,213
536725,Spacious apartment Lisbon center,2636342,Francisca,Lisboa,Misericrdia,38.70786,-9.14346,Entire home/apt,69,2,73,2020-01-04,0.78,1,188
537107,Great Apartment in the Old Town IV,914126,Martin,Lisboa,Santa Maria Maior,38.71127,-9.13762,Entire home/apt,120,2,75,2020-01-06,0.80,17,277
538364,Castelo Patio Apartment 6-8 persons,2644593,Thi Hien,Lisboa,Santa Maria Maior,38.71338,-9.1355,Entire home/apt,140,3,122,2019-06-13,1.20,1,0
538667,Studio Santa Catarina (68m2),2643430,Ana,Lisboa,Misericrdia,38.71052,-9.14874,Entire home/apt,53,5,11,2020-12-06,0.43,1,301
539896,Lovely Garden Annex Cascais Sintra,2652477,Maria Antónia,Sintra,Rio de Mouro,38.75879,-9.35783,Entire home/apt,55,2,187,2018-09-13,1.93,1,238
540190,Lisbon Panorama II,1788136,Mário,Lisboa,So Vicente,38.71927,-9.13293,Entire home/apt,84,2,176,2020-02-09,1.80,4,0
540755,"Bairro Alto, a poetic place to be on Tejo",2804575,Teresa,Lisboa,Misericrdia,38.71301,-9.15202,Entire home/apt,90,3,53,2019-10-13,0.89,1,343
543049,BAIRRO ALTO - BICA Central Spacious Bright,1029524,Luis,Lisboa,Misericrdia,38.71033,-9.14651,Entire home/apt,78,3,224,2021-06-30,2.59,17,337
543783,Tram 28: Perfect View over Alfama!,901710,"André, Ricardo & Luís",Lisboa,Santa Maria Maior,38.71046,-9.13134,Entire home/apt,76,1,358,2020-02-26,3.36,2,324
544784,Quarto de Clara,2678906,Clara,Lisboa,Santa Maria Maior,38.71656,-9.13428,Entire home/apt,79,15,44,2019-09-22,0.63,1,30
547502,Spacious with amazing seafront view @ ocean side,2691427,Anabela,Cascais,Cascais e Estoril,38.69392,-9.37232,Entire home/apt,100,3,81,2019-07-26,0.84,1,102
548153,Casa da Palmeira,2694626,María Cristina,Cascais,Cascais e Estoril,38.69266,-9.42522,Entire home/apt,750,3,15,2018-10-07,0.40,1,318
551697,Beautiful Guesthouse by the beach,2711241,Susanna,Sintra,Colares,38.8218,-9.4704,Private room,65,2,26,2015-11-22,0.31,2,322
553492,Have a nice stay!,2720064,Manuela,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.10096,-9.28196,Entire home/apt,49,3,27,2019-11-23,0.46,2,324
555172,Bairro Alto /Bica Vista  Rio Tejo,2727077,Daniel,Lisboa,Misericrdia,38.70854,-9.14574,Entire home/apt,60,1,544,2020-01-11,5.06,2,0
555230,Lisbon Apartment-  Amazing Views,2727077,Daniel,Lisboa,Santa Maria Maior,38.7157,-9.13237,Entire home/apt,45,1,321,2020-01-02,2.96,2,0
555321,"Chiado, prime minister gardens flat",176410,S.,Lisboa,Misericrdia,38.70807,-9.14342,Entire home/apt,114,1,338,2020-01-19,3.12,6,0
557764,Lovely & Cozy with Amazing View & Central Location,2742343,André,Lisboa,Arroios,38.7162,-9.13928,Entire home/apt,78,1,151,2019-10-12,1.79,2,343
558363,Lisbon City Break NEW apartment!,2745833,Alexandra,Lisboa,Avenidas Novas,38.7437,-9.14895,Entire home/apt,69,5,54,2019-03-23,0.57,1,70
558523,Giestal Tejo,2746396,Maria,Lisboa,Alcntara,38.70235,-9.18972,Private room,25,2,130,2019-10-28,1.54,1,0
559455,Beautiful apartment BAIRRO ALTO 22,136230,David,Lisboa,Misericrdia,38.70984,-9.14977,Entire home/apt,60,1,127,2019-08-12,1.18,11,131
560526,Central and nice ensuite bedroom,2756485,Lu,Lisboa,Avenidas Novas,38.73986,-9.14997,Private room,39,2,13,2019-09-01,0.38,1,363
564050,Apartment in historical Alfama,2773320,Pedro,Lisboa,Santa Maria Maior,38.71315,-9.12436,Entire home/apt,50,2,304,2019-12-02,3.28,1,302
564265,House in Ericeira's historic center,2774672,Herwig,Mafra,Ericeira,38.9671,-9.41833,Entire home/apt,195,5,32,2019-08-17,0.37,8,329
565065,InSuites Chiado Deluxe Roof Top Duplex,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.70953,-9.13832,Entire home/apt,261,3,32,2020-02-16,0.55,3,36
568655,Charmoso Apartamento com terraço em Alfama,5691663,"Alexandra, Pedro & Miguel",Lisboa,Santa Maria Maior,38.71255,-9.12677,Entire home/apt,65,2,129,2020-09-28,1.27,62,331
571283,Cascais Guincho - 4+1 Guests - 80m2 w/ balcony,2811099,André,Cascais,Cascais e Estoril,38.70604,-9.44587,Entire home/apt,60,5,5,2018-08-25,0.11,1,313
573313,Casa de Malvar apto local agradavel,2820083,Sylvia,Lisboa,Benfica,38.74337,-9.19598,Entire home/apt,65,3,17,2016-07-12,0.20,2,2
574799,"Central Single Bedroom, Camões awaits you!",2511568,Diogo,Lisboa,Misericrdia,38.71051,-9.14245,Private room,39,3,56,2016-05-12,0.58,2,285
578080,Charming flat in centre of Cascais Old Town,2723052,Guilherme,Cascais,Cascais e Estoril,38.69778,-9.42152,Entire home/apt,136,5,15,2017-11-06,0.18,1,297
579469,Gulbenkian Apartment,2381723,Renata,Lisboa,Avenidas Novas,38.73708,-9.14621,Entire home/apt,55,3,241,2020-02-18,2.47,2,276
579988,Yellow House-Relax for big families,2127831,Paulo,Sintra,Colares,38.80897,-9.45219,Entire home/apt,597,1,108,2020-03-07,1.54,1,183
581169,"Private room, great flat in center!",515924,Joel,Lisboa,Santo Antnio,38.72016,-9.14376,Private room,28,6,13,2012-08-11,0.59,5,334
585175,BAIRRO ALTO Std (Free Pocket Wi-Fi),2494477,Paulo,Lisboa,Misericrdia,38.71176,-9.14704,Entire home/apt,45,3,167,2019-10-16,1.68,3,359
585285,ChezChaouen~Lovely well located Ap. Bairro Alto,2884698,Patrícia,Lisboa,Misericrdia,38.71322,-9.1471,Entire home/apt,51,2,132,2019-10-06,1.50,1,236
585793,Beautiful Estrela - Lisbon,2201676,João,Lisboa,Estrela,38.71187,-9.16064,Entire home/apt,60,5,3,2015-01-04,0.04,1,335
593624,LIVERPOOL ANTIC,2372087,Albertino,Lisboa,Arroios,38.72833,-9.1337,Entire home/apt,205,3,39,2021-01-02,0.49,57,327
594877,Apartment with private garden and wifi in Lisbon.,2939406,Inês,Lisboa,Santo Antnio,38.72344,-9.14339,Entire home/apt,47,5,63,2019-07-17,1.09,1,307
596705,Very Central in Alfama - Lisbon from the Past,727771,Susana,Lisboa,Santa Maria Maior,38.71212,-9.12934,Entire home/apt,50,3,361,2019-10-11,3.41,9,320
597325,The house on the hill,317313,Miguel,Lisboa,Santa Maria Maior,38.71307,-9.13493,Entire home/apt,95,7,20,2017-12-24,0.28,1,363
599406,Sunny double room+WiFi+Kitchen+Free Parking,507901,Ana E Lucien,Lisboa,Alvalade,38.74942,-9.13141,Private room,19,7,25,2016-08-11,0.34,7,350
600565,"LisbonCore Apartment I in Bairro Alto, Chiado",2971040,Estela,Lisboa,Misericrdia,38.71158,-9.14377,Entire home/apt,61,2,107,2017-12-22,1.05,10,154
601241,Old Cascais Central Charming Attic,2023076,Pedro,Cascais,Cascais e Estoril,38.70019,-9.42391,Entire home/apt,85,3,68,2019-10-06,0.94,3,294
603477,T1 in the center of Lisbon Homely,2987411,Vera,Lisboa,Areeiro,38.73866,-9.13047,Private room,84,30,0,,,1,365
604554,Casa Nino III @ Bairro Alto,3812367,Nino,Lisboa,Misericrdia,38.70952,-9.15025,Entire home/apt,44,2,325,2020-02-17,3.25,2,68
605995,Wonderful apartment 11km from Lisbon,2602745,Barbara & Fernando,Amadora,Falagueira-Venda Nova,38.76352,-9.22963,Entire home/apt,50,7,8,2018-05-19,0.09,1,171
607083,Principe Real Garden Apartment,7547027,Maria,Lisboa,Misericrdia,38.71175,-9.1441,Entire home/apt,50,3,98,2018-11-06,1.02,3,326
607621,Principe Real duplex Apartment,7547027,Maria,Lisboa,Misericrdia,38.71509,-9.14644,Entire home/apt,50,3,55,2020-02-03,0.57,3,348
608322,BAIRRO ALTO APARTMENT,3015120,João,Lisboa,Misericrdia,38.71101,-9.14516,Entire home/apt,74,3,187,2019-10-01,1.90,1,92
610771,Casa Nino II @ Bairro Alto,3812367,Nino,Lisboa,Misericrdia,38.70953,-9.15028,Entire home/apt,42,2,311,2021-06-01,2.90,2,57
612831,House of Maps : Downtown Lisbon,3033288,Pedro,Lisboa,Santa Maria Maior,38.71386,-9.13664,Entire home/apt,60,2,354,2019-11-12,3.30,2,305
612917,Studio for 1-2 City Center - Rossio,3025319,João,Lisboa,Arroios,38.71697,-9.13987,Entire home/apt,35,3,279,2019-04-06,2.77,2,6
619755,Cascais: modern/renovated apartment,3071136,Daniel,Cascais,Cascais e Estoril,38.701,-9.43206,Entire home/apt,82,4,45,2019-06-15,0.45,1,350
625871,Large  studio in best neighbourhood,1416183,Fadoflats,Lisboa,Santa Maria Maior,38.71294,-9.14233,Entire home/apt,88,2,79,2019-09-15,0.84,13,5
629209,Charming  flat with killer views,3125722,Sabine,Lisboa,Misericrdia,38.71101,-9.15092,Entire home/apt,65,2,130,2019-10-22,1.47,1,204
634959,IN CASCAIS near the centre holidays,3163158,Ana,Cascais,Cascais e Estoril,38.70739,-9.42363,Private room,200,3,0,,,1,365
635040,Casa do Jasmim - Vila de Sintra,3163622,Beatriz,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80044,-9.393,Entire home/apt,65,3,90,2017-10-14,0.94,2,295
640801,Charming apartment in Bairro Alto,3200138,Maria,Lisboa,Misericrdia,38.71246,-9.14655,Entire home/apt,52,4,217,2019-04-15,2.03,1,189
640928,Sunny apartment in the city centre,659306,Ana,Lisboa,Santa Maria Maior,38.71378,-9.13609,Entire home/apt,50,31,2,2015-07-31,0.03,3,190
641703,Perto do Guincho - Ideal para pessoas desportivas,3196813,Ana,Cascais,Cascais e Estoril,38.7331,-9.44911,Private room,30,1,77,2019-08-02,0.82,1,313
642175,Deluxe Three-Bedroom with big Garden Príncipe Real,2068065,Vanda,Lisboa,Misericrdia,38.71151,-9.15279,Entire home/apt,80,6,24,2013-05-06,0.28,31,365
643201,Clean & Safe Standard Studio 18528/AL,3215946,Amalia Studios,Lisboa,Arroios,38.7171,-9.13787,Entire home/apt,59,30,25,2013-05-20,0.23,6,190
643412,"Flat for mid-lenght stay, 14270/AL",3215946,Amalia Studios,Lisboa,Arroios,38.7327,-9.13407,Entire home/apt,40,30,47,2017-06-10,0.49,6,191
643914,WONDERFULL APT PACO DE ARCOS BEACH,2372087,Albertino,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69555,-9.29309,Entire home/apt,120,3,17,2014-09-01,0.21,57,343
643954,Bela Vista à Graça + Parking,3221454,Ana Isabel,Lisboa,So Vicente,38.71927,-9.13033,Entire home/apt,120,1,2,2017-09-02,0.02,1,364
645500,Charming 2-Bed Apartment in Belém,2358059,Rita,Lisboa,Ajuda,38.70254,-9.1999,Entire home/apt,52,2,12,2015-09-27,0.17,1,71
646351,Comfort and modernity in old town,428380,Ricardo,Lisboa,Arroios,38.72606,-9.1309,Private room,115,3,19,2012-12-31,0.19,1,363
646461,CARCAVELOS BEACH,2372087,Albertino,Cascais,Carcavelos e Parede,38.68133,-9.33027,Entire home/apt,101,3,52,2018-06-17,0.72,57,256
649826,apartment 7 hills Lisboa,3262036,Casa 7 Colinas,Lisboa,Santo Antnio,38.71586,-9.1509,Entire home/apt,60,1,100,2019-08-31,1.20,1,190
650820,Holidays in Lisbon@Belém,3268913,Gonçalo,Lisboa,Belm,38.70655,-9.20452,Entire home/apt,43,4,14,2019-08-08,0.15,1,207
656673,"Casa das Mónicas, for a family or close friends",3308104,Carolina,Lisboa,So Vicente,38.71457,-9.1301,Entire home/apt,40,3,322,2020-01-02,3.03,3,193
656771,Charming Apt  @ Bairro Alto/Chiado,3308607,Daniela,Lisboa,Misericrdia,38.71188,-9.14874,Entire home/apt,65,2,234,2021-05-31,2.17,1,364
